Name_submitted,Name_matched,Author_matched,Overall_score,Taxonomic_status,Accepted_name,Accepted_author,Accepted_family,Source,Warnings,Accepted_name_lsid
Pouteria sppLaselva2,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppLinhares1,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppLinhares2,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppLinhares3,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppLinhares4,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppMX1,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppMadidi1,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppMadidi2,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppMadidi3,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppMadidiri1,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppMagsasay1,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppMiazi1,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppMiazi3,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppMishnfl1,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppMurri1,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppMurri2,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppNangarit1,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppNangarit2,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppOsasiren1,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppOsasiren2,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppPE1,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppPacific1,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppPerromue1,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppPersever1,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppPersever2,No suitable matches found.,,0,,,,,, ,
Pouteria sppPersever3,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppPersever4,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppPersever5,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppRAINFOR1,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppRanchoqu1,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppRanchoqu2,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppRanchoqu3,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppRanchoqu4,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppRiomanso1,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppRiomanso2,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppRionegro1,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppRionegro2,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppRionegro3,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppRionegro4,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppRiotavar1,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppRiotavar2,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppRiotavar3,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppRiotavar4,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppRiotavar5,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppRiotavar6,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppSCA1,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppSR1,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppSantotom1,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppShiringa1,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppShiringa2,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppTEAM1,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppTEAM10,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppTEAM11,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppTEAM12,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppTEAM13,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppTEAM14,No suitable matches found.,,0,,,,,, ,
Pouteria sppTEAM15,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppTEAM16,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppTEAM17,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppTEAM18,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppTEAM19,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppTEAM2,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppTEAM20,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppTEAM21,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppTEAM22,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppTEAM23,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppTEAM24,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppTEAM3,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppTEAM4,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppTEAM5,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppTEAM6,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppTEAM7,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppTEAM8,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppTEAM9,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppTamblat21,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppTamboall1,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppTamboall2,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppTamboall3,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria sppTamboall4,Pouteria,,0.9,Accepted,Pouteria,,Sapotaceae,tpl, ,
Pouteria stipitata,Pouteria stipitata,,1,Accepted,Pouteria stipitata,Cronquist,Sapotaceae,tpl;tropicos, ,
Pouteria stipulifera,Pouteria stipulifera,,1,Accepted,Pouteria stipulifera,T.D.Penn.,Sapotaceae,tpl, ,
Pouteria stylosa,Pouteria stylosa,,1,Synonym,Pouteria glomerata subsp. stylosa,(Pierre) T.D.Penn.,Sapotaceae,tpl, ,
Pouteria subrotata,Pouteria subrotata,,1,Accepted,Pouteria subrotata,Cronquist,Sapotaceae,tpl;tropicos, ,
Pouteria tarapotensis,Pouteria tarapotensis,,1,Accepted,Pouteria tarapotensis,(Eichler ex Pierre) Baehni,Sapotaceae,tpl;tropicos, ,
Pouteria tomentosa,Pouteria tomentosa,,1,Synonym,Xantolis tomentosa,(Roxb.) Raf.,Sapotaceae,tpl, ,
Pouteria torta,Pouteria torta,,1,Accepted,Pouteria torta,(Mart.) Radlk.,Sapotaceae,tpl;tropicos, ,
Pouteria trigonosperma,Pouteria trigonosperma,,1,Accepted,Pouteria trigonosperma,Eyma,Sapotaceae,tpl;tropicos, ,
Pouteria trilocularis,Pouteria trilocularis,,1,Accepted,Pouteria trilocularis,Cronquist,Sapotaceae,tpl;tropicos, ,
Pouteria tuberculata,Plumeria tuberculata,,0.94,Synonym,Plumeria obtusa var. sericifolia,(C.Wright ex Griseb.) Woodson,Apocynaceae,tpl, ,
Pouteria umbonata,Pouteria,,0.5,Accepted,Pouteria,,Sapotaceae,tpl, [Partial match] ,
Pouteria unilocularis,Pouteria unilocularis,,1,Synonym,Pouteria reticulata,(Engl.) Eyma,Sapotaceae,tpl, ,
Pouteria venezuelanse,Pouteria,,0.5,Accepted,Pouteria,,Sapotaceae,tpl, [Partial match] ,
Pouteria venosa,Pouteria venosa,,1,Accepted,Pouteria venosa,(Mart.) Baehni,Sapotaceae,tpl;tropicos, ,
Pouteria venulosa,Pouteria venulosa,,1,Synonym,Micropholis venulosa,(Mart. & Eichler ex Miq.) Pierre,Sapotaceae,tpl, ,
Pouteria vernicosa,Pouteria vernicosa,,1,Accepted,Pouteria vernicosa,T.D.Penn.,Sapotaceae,tpl, ,
Pouteria virescens,Pouteria virescens,,1,Accepted,Pouteria virescens,Baehni,Sapotaceae,tpl;tropicos, ,
Pouteria viridis,Pouteria viridis,,1,Accepted,Pouteria viridis,(Pittier) Cronquist,Sapotaceae,tpl;tropicos;usda, ,
Pouteria williamii,Pouteria williamii,,1,Accepted,Pouteria williamii,(Aubr¨¦v. & Pellegr.) T.D.Penn.,Sapotaceae,tpl, ,
Pouzolzia occidentalis,Pouzolzia occidentalis,,1,Accepted,Pouzolzia occidentalis,(Liebm.) Wedd.,Urticaceae,tpl;tropicos, ,
Pradosia atroviolacea,Pradosia atroviolacea,,1,Accepted,Pradosia atroviolacea,Ducke,Sapotaceae,tpl;tropicos, ,
Pradosia bahiensis,Pradosia,,0.5,Accepted,Pradosia,,Sapotaceae,tpl, [Partial match] ,
Pradosia cochlearia,Pradosia cochlearia,,1,Accepted,Pradosia cochlearia,(Lecomte) T.D.Penn.,Sapotaceae,tpl, ,
Pradosia colombiana,Pradosia colombiana,,1,Accepted,Pradosia colombiana,(Standl.) T.D.Penn. ex T.J.Ayers & Boufford,Sapotaceae,tpl, ,
Pradosia decipiens,Pradosia decipiens,,1,Accepted,Pradosia decipiens,Ducke,Sapotaceae,tpl;tropicos, ,
Pradosia lactescens,Pradosia lactescens,,1,Accepted,Pradosia lactescens,(Vell.) Radlk.,Sapotaceae,tpl;tropicos, ,
Pradosia ptychandra,Pradosia ptychandra,,1,Accepted,Pradosia ptychandra,(Eyma) T.D.Penn.,Sapotaceae,tpl, ,
Pradosia schomburgkiana,Pradosia schomburgkiana,,1,Accepted,Pradosia schomburgkiana,(A.DC.) Cronquist,Sapotaceae,tpl, ,
Pradosia sppChaquima1,Pradosia,,0.9,Accepted,Pradosia,,Sapotaceae,tpl, ,
Pradosia sppRAINFOR1,Pradosia,,0.9,Accepted,Pradosia,,Sapotaceae,tpl, ,
Pradosia sppSCA1,Pradosia,,0.9,Accepted,Pradosia,,Sapotaceae,tpl, ,
Pradosia verticillata,Pradosia verticillata,,1,Accepted,Pradosia verticillata,Ducke,Sapotaceae,tpl;tropicos, ,
Prainea limpeta,Prainea limpato,,0.93,No opinion,,,,tpl, ,
Praravinia sablanensis,Praravinia sablanensis,,1,Accepted,Praravinia sablanensis,(Elmer) Bremek.,Rubiaceae,tpl;tropicos, ,
Prasium majus,Prasium majus,,1,Accepted,Prasium majus,L.,Lamiaceae,tpl, ,
Premna angolensis,Premna angolensis,,1,Accepted,Premna angolensis,G¨¹rke,Lamiaceae,tpl;tropicos, ,
Premna corymbosa,Premna corymbosa,,1,Accepted,Premna corymbosa,Rottler & Willd.,Lamiaceae,tpl, ,
Premna cumingiana,Premna cumingiana,,1,Accepted,Premna cumingiana,Schauer,Lamiaceae,tpl, ,
Premna obtusifolia,Premna obtusifolia,,1,Synonym,Premna serratifolia,L.,Lamiaceae,tpl, ,
Premna odorata,Premna odorata,,1,Accepted,Premna odorata,Blanco,Lamiaceae,tpl;tropicos;usda, ,
Premna protusa,Premna protrusa,,0.98,Accepted,Premna protrusa,A.C.Sm. & S.P.Darwin,Lamiaceae,tpl, ,
Premna schimperi,Premna schimperi,,1,Accepted,Premna schimperi,Engl.,Lamiaceae,tpl;tropicos, ,
Premna sppPasoh301,Premna,,0.9,Accepted,Premna,,Lamiaceae,tpl, ,
Premna stellata,Premna stellata,,1,Accepted,Premna stellata,Merr.,Lamiaceae,tpl, ,
Preslianthus pittieri,Preslianthus pittieri,,1,Synonym,Capparis pittieri,Standl.,Capparaceae,tpl, ,
Prestoea acuminata,Prestoea acuminata,,1,Accepted,Prestoea acuminata,(Willd.) H.E.Moore,Arecaceae,tpl, ,
Prestoea asplundii,Prestoea asplundii,,1,Synonym,Prestoea schultzeana,(Burret) H.E.Moore,Arecaceae,tpl, ,
Prestoea decurrens,Prestoea decurrens,,1,Accepted,Prestoea decurrens,(H.Wendl. ex Burret) H.E.Moore,Arecaceae,tpl, ,
Prestoea montana,Prestoea montana,,1,Synonym,Prestoea acuminata var. montana,(Graham) A.J.Hend. & Galeano,Arecaceae,tpl, ,
Prestoea purpurea,Prestoea purpurea,,1,No opinion,,,,tropicos, ,
Prestoea sejuncta,No suitable matches found.,,0,,,,,, ,
Prestoea sppAltodemi1,Prestoea,,0.9,Accepted,Prestoea,,Arecaceae,tpl;usda, ,
Prestoea sppAltodemi3,Prestoea,,0.9,Accepted,Prestoea,,Arecaceae,tpl;usda, ,
Prestoea sppCedral1,Prestoea,,0.9,Accepted,Prestoea,,Arecaceae,tpl;usda, ,
Prestoea sppCentinel1,Prestoea,,0.9,Accepted,Prestoea,,Arecaceae,tpl;usda, ,
Prestoea sppCuangos1,Prestoea,,0.9,Accepted,Prestoea,,Arecaceae,tpl;usda, ,
Prestoea sppFarall1,Prestoea,,0.9,Accepted,Prestoea,,Arecaceae,tpl;usda, ,
Prestoea sppHachimal1,Prestoea,,0.9,Accepted,Prestoea,,Arecaceae,tpl;usda, ,
Prestoea sppIncahuar1,Prestoea,,0.9,Accepted,Prestoea,,Arecaceae,tpl;usda, ,
Prestoea sppLaplanad1,Prestoea,,0.9,Accepted,Prestoea,,Arecaceae,tpl;usda, ,
Prestoea sppMagsasay1,Prestoea,,0.9,Accepted,Prestoea,,Arecaceae,tpl;usda, ,
Prestoea sppMaquipuc1,Prestoea,,0.9,Accepted,Prestoea,,Arecaceae,tpl;usda, ,
Prestoea sppNangarit1,Prestoea,,0.9,Accepted,Prestoea,,Arecaceae,tpl;usda, ,
Prestoea sppRiotavar1,Prestoea,,0.9,Accepted,Prestoea,,Arecaceae,tpl;usda, ,
Prestoea sppTutunend1,Prestoea,,0.9,Accepted,Prestoea,,Arecaceae,tpl;usda, ,
Prestoea sppTutunend2,Prestoea,,0.9,Accepted,Prestoea,,Arecaceae,tpl;usda, ,
Prestoea sppUcumari1,Prestoea,,0.9,Accepted,Prestoea,,Arecaceae,tpl;usda, ,
Prestoea sppVencer1,Prestoea,,0.9,Accepted,Prestoea,,Arecaceae,tpl;usda, ,
Prestonia coalita,Prestonia coalita,,1,Accepted,Prestonia coalita,(Vell.) Woodson,Apocynaceae,tpl;tropicos, ,
Prestonia mollis,Prestonia mollis,,1,Accepted,Prestonia mollis,Kunth,Apocynaceae,tpl;tropicos, ,
Prestonia obovata,Prestonia obovata,,1,Synonym,Prestonia trifida,(Poepp.) Woodson,Apocynaceae,tpl;tropicos, ,
Prestonia portobellensis,Prestonia portobellensis,,1,Accepted,Prestonia portobellensis,(Beurl.) Woodson,Apocynaceae,tpl;tropicos, ,
Prestonia robusta,Prestonia robusta,,1,Accepted,Prestonia robusta,Rusby,Apocynaceae,tpl;tropicos, ,
Prestonia rotundifolia,Prestonia rotundifolia,,1,Accepted,Prestonia rotundifolia,K.Schum. ex Woodson,Apocynaceae,tpl, ,
Prestonia sppCalabate1,Prestonia,,0.9,Accepted,Prestonia,,Apocynaceae,tpl;usda, ,
Prestonia sppChaquima1,Prestonia,,0.9,Accepted,Prestonia,,Apocynaceae,tpl;usda, ,
Prestonia sppDucke1,Prestonia,,0.9,Accepted,Prestonia,,Apocynaceae,tpl;usda, ,
Prestonia sppLagenoa1,Prestonia,,0.9,Accepted,Prestonia,,Apocynaceae,tpl;usda, ,
Prestonia sppLaselva1,Prestonia,,0.9,Accepted,Prestonia,,Apocynaceae,tpl;usda, ,
Prestonia sppLinhares1,Prestonia,,0.9,Accepted,Prestonia,,Apocynaceae,tpl;usda, ,
Prestonia sppMiazi1,Prestonia,,0.9,Accepted,Prestonia,,Apocynaceae,tpl;usda, ,
Prestonia sppPipeline1,Prestonia,,0.9,Accepted,Prestonia,,Apocynaceae,tpl;usda, ,
Prestonia sppRiotavar1,Prestonia,,0.9,Accepted,Prestonia,,Apocynaceae,tpl;usda, ,
Prestonia sppTahuampa1,Prestonia,,0.9,Accepted,Prestonia,,Apocynaceae,tpl;usda, ,
Prestonia sppTarapoto1,Prestonia,,0.9,Accepted,Prestonia,,Apocynaceae,tpl;usda, ,
Prestonia sppVencer1,Prestonia,,0.9,Accepted,Prestonia,,Apocynaceae,tpl;usda, ,
Prestonia trifida,Prestonia trifida,,1,Accepted,Prestonia trifida,(Poepp.) Woodson,Apocynaceae,tpl;tropicos, ,
Prieurella prieurii,Prieurella prieurii,,1,Synonym,Chrysophyllum prieurii,A.DC.,Sapotaceae,tpl, ,
Priewia oxyphylla,No suitable matches found.,,0,,,,,, ,
Priewia sppGA1,Prioria,,0.59,Accepted,Prioria,,Fabaceae,tpl, ,
Prionostemma aspera,Prionostemma aspera,,1,Accepted,Prionostemma aspera,(Lam.) Miers,Celastraceae,tpl, ,
Prioria balsamifera,Prioria balsamifera,,1,Accepted,Prioria balsamifera,(Vermoesen) Breteler,Fabaceae,tropicos, ,
Prioria bipendesis,Prioria,,0.5,Accepted,Prioria,,Fabaceae,tpl, [Partial match] ,
Prioria copaifera,Prioria copaifera,,1,Accepted,Prioria copaifera,Griseb.,Fabaceae,ildis;tropicos, ,
Prioria oxyphylla,Prioria oxyphylla,,1,Accepted,Prioria oxyphylla,(Harms) Breteler,Fabaceae,tpl;tropicos, ,
Prioria sppCDi1,Prioria,,0.9,Accepted,Prioria,,Fabaceae,tpl, ,
Prismatomeris brachypus,Prismatomeris brachypus,,1,Accepted,Prismatomeris brachypus,Ridl.,Rubiaceae,tpl, ,
Prismatomeris glabra,Prismatomeris glabra,,1,Accepted,Prismatomeris glabra,(Korth.) Valeton,Rubiaceae,tpl;tropicos, ,
Prismatomeris sppPalanan1,No suitable matches found.,,0,,,,,, ,
Pristimera andina,Pristimera andina,,1,Accepted,Pristimera andina,Miers,Celastraceae,tpl, ,
Pristimera celastroides,Pristimera celastroides,,1,Accepted,Pristimera celastroides,(Kunth) A.C.Sm.,Celastraceae,tpl, ,
Pristimera nervosa,Pristimera nervosa,,1,Accepted,Pristimera nervosa,(Miers) A.C.Sm.,Celastraceae,tpl, ,
Pristimera tenuiflora,Pristimera tenuiflora,,1,Accepted,Pristimera tenuiflora,(Mart. ex Peyr.) A.C.Sm.,Celastraceae,tpl, ,
Pristimera verrucosa,Pristimera verrucosa,,1,Accepted,Pristimera verrucosa,(Kunth) Miers,Celastraceae,tpl;tropicos, ,
Pritchardia munroi,Pritchardia munroi,,1,Accepted,Pritchardia munroi,Rock,Arecaceae,tpl;tropicos;usda, ,
Pritchardia sppUS1,Pritchardia,,0.9,Accepted,Pritchardia,,Arecaceae,tpl;usda, ,
Prockia crucis,Prockia crucis,,1,Accepted,Prockia crucis,P.Browne ex L.,Salicaceae,tpl, ,
Prockia pentamera,Prockia pentamera,,1,Accepted,Prockia pentamera,A.H. Gentry,Salicaceae,tpl;tropicos, ,
Prockia sppCampinas1,Prockia,,0.9,Accepted,Prockia,,Salicaceae,tpl, ,
Prockia utile,Prockia,,0.5,Accepted,Prockia,,Salicaceae,tpl, [Partial match] ,
Procris sppVarirata1,Procris,,0.9,Accepted,Procris,,Urticaceae,tpl, ,
Prosopis africana,No suitable matches found.,,0,,,,,, ,
Prosopis glandulosa,Prosopis glandulosa,,1,Accepted,Prosopis glandulosa,Torr.,Fabaceae,ildis;tropicos;usda, ,
Prosopis laevigata,Prosopis laevigata,,1,Accepted,Prosopis laevigata,(Willd.)M.C.Johnst.,Fabaceae,ildis, ,
Prosopis pallida,Prosopis pallida,,1,Accepted,Prosopis pallida,(Willd.)Kunth,Fabaceae,ildis, ,
Prosopis pubescens,Prosopis pubescens,,1,Accepted,Prosopis pubescens,Benth.,Fabaceae,ildis;tropicos;usda, ,
Prosopis sppGaleraz1,Prosopis,,0.9,Accepted,Prosopis,,Fabaceae,tpl;usda, ,
Prosopis sppQuiapaca1,Prosopis,,0.9,Accepted,Prosopis,,Fabaceae,tpl;usda, ,
Prosopis sppUS1,Prosopis,,0.9,Accepted,Prosopis,,Fabaceae,tpl;usda, ,
Prosopis velutina,No suitable matches found.,,0,,,,,, ,
Protea sppCalima1,Protea,,0.9,Accepted,Protea,,Proteaceae,tpl;usda, ,
Protium alstoni,Protium altsonii,,0.94,Accepted,Protium altsonii,Sandwith,Burseraceae,tpl;tropicos, ,
Protium altsonii,Protium altsonii,,1,Accepted,Protium altsonii,Sandwith,Burseraceae,tpl;tropicos, ,
Protium amazonicum,Protium amazonicum,,1,Accepted,Protium amazonicum,(Cuatrec.) Daly,Burseraceae,tpl;tropicos, ,
Protium amplum,Protium amplum,,1,Accepted,Protium amplum,Cuatrec.,Burseraceae,tpl;tropicos, ,
Protium apiculatum,Protium apiculatum,,1,Accepted,Protium apiculatum,Swart,Burseraceae,tpl;tropicos, ,
Protium aracouchini,Protium aracouchini,,1,Accepted,Protium aracouchini,Marchand,Burseraceae,tpl, ,
Protium asperum,Protium asperum,,1,Synonym,Trattinnickia aspera,(Standl.) Swart,Burseraceae,tpl, ,
Protium buenaventurense,Protium buenaventurense,,1,No opinion,,,,tpl;tropicos, ,
Protium calendulinum,Protium calendulinum,,1,Accepted,Protium calendulinum,Daly,Burseraceae,tpl;tropicos, ,
Protium carnosum,Protium carnosum,,1,Accepted,Protium carnosum,A.C. Sm.,Burseraceae,tpl;tropicos, ,
Protium common,Protium,,0.5,Accepted,Protium,,Burseraceae,tpl, [Partial match] ,
Protium confusum,Protium confusum,,1,Accepted,Protium confusum,(Rose) Pittier,Burseraceae,tpl;tropicos, ,
Protium copal,Protium copal,,1,Accepted,Protium copal,(Schltdl. & Cham.) Engl.,Burseraceae,tpl;tropicos, ,
Protium correae,Protium correae,,1,Synonym,Protium confusum,(Rose) Pittier,Burseraceae,tpl;tropicos, ,
Protium costaricense,Protium costaricense,,1,Accepted,Protium costaricense,(Rose) Engl.,Burseraceae,tpl;tropicos, ,
Protium cranipyrenum,Protium cranipyrenum,,1,No opinion,,,,tpl, ,
Protium crassipetalum,Protium crassipetalum,,1,Accepted,Protium crassipetalum,Cuatrec.,Burseraceae,tpl;tropicos, ,
Protium crenatum,Protium crenatum,,1,Accepted,Protium crenatum,Sandwith,Burseraceae,tpl;tropicos, ,
Protium cuneatum,No suitable matches found.,,0,,,,,, ,
Protium decandrum,Protium decandrum,,1,Accepted,Protium decandrum,(Aubl.) Marchand,Burseraceae,tpl;tropicos, ,
Protium demerarense,Protium demerarense,,1,Accepted,Protium demerarense,Swart,Burseraceae,tpl;tropicos, ,
Protium divaricatum,Protium divaricatum,,1,Accepted,Protium divaricatum,Engl.,Burseraceae,tpl;tropicos, ,
Protium ecuadorense,Protium ecuadorense,,1,Accepted,Protium ecuadorense,Benoist,Burseraceae,tpl;tropicos, ,
Protium ferrugineum,Protium ferrugineum,,1,Accepted,Protium ferrugineum,(Engl.) Engl.,Burseraceae,tpl;tropicos, ,
Protium fimbriatum,Protium fimbriatum,,1,Synonym,Protium amazonicum,(Cuatrec.) Daly,Burseraceae,tpl;tropicos, ,
Protium gallicum,Protium gallicum,,1,Accepted,Protium gallicum,D.C. Daly,Burseraceae,tpl, ,
Protium gallosum,Protium gallosum,,1,Accepted,Protium gallosum,D.C. Daly,Burseraceae,tpl, ,
Protium giganteum,Protium giganteum,,1,Accepted,Protium giganteum,Engl.,Burseraceae,tpl;tropicos, ,
Protium glabrescens,Protium glabrescens,,1,Accepted,Protium glabrescens,Swart,Burseraceae,tpl;tropicos, ,
Protium glabrum,Protium glabrum,,1,Accepted,Protium glabrum,(Rose) Engl.,Burseraceae,tpl;tropicos, ,
Protium glaziovii,Protium glaziovii,,1,No opinion,,,,tpl, ,
Protium grandifolium,Protium grandifolium,,1,Accepted,Protium grandifolium,Engl.,Burseraceae,tpl;tropicos, ,
Protium guianense,Protium guianense,,1,Accepted,Protium guianense,(Aubl.) Marchand,Burseraceae,tpl;tropicos, ,
Protium hebetatum,Protium hebetatum,,1,Accepted,Protium hebetatum,D.C. Daly,Burseraceae,tpl, ,
Protium heptaphyllum,Protium heptaphyllum,,1,Accepted,Protium heptaphyllum,(Aubl.) Marchand,Burseraceae,tpl;tropicos, ,
Protium icicariba,Protium icicariba,,1,Accepted,Protium icicariba,(DC.) Marchand,Burseraceae,tpl;tropicos, ,
Protium insigne,Protium insigne,,1,Synonym,Protium sagotianum,Marchand,Burseraceae,tpl;tropicos, ,
Protium kleinii,Protium kleinii,,1,Accepted,Protium kleinii,Cuatrec.,Burseraceae,tpl;tropicos, ,
Protium klugii,Protium klugii,,1,Accepted,Protium klugii,J.F. Macbr.,Burseraceae,tpl;tropicos, ,
Protium krukoffii,Protium krukoffii,,1,Accepted,Protium krukoffii,Swart,Burseraceae,tpl;tropicos, ,
Protium laxiflorum,Protium laxiflorum,,1,Accepted,Protium laxiflorum,Engl.,Burseraceae,tpl;tropicos, ,
Protium macgregorii,Protium macgregorii,,1,No opinion,,,,tpl, ,
Protium macrophyllum,Protium macrophyllum,,1,Accepted,Protium macrophyllum,(Kunth) Engl.,Burseraceae,tpl;tropicos, ,
Protium madagascariense,Protium madagascariense,,1,Accepted,Protium madagascariense,Engl.,Burseraceae,tpl;tropicos, ,
Protium meridionale,Protium meridionale,,1,Accepted,Protium meridionale,Swart,Burseraceae,tpl;tropicos, ,
Protium neglectum,Protium neglectum,,1,Synonym,Protium tenuifolium,(Engl.) Engl.,Burseraceae,tpl;tropicos, ,
Protium nitidifolium,Protium nitidifolium,,1,Accepted,Protium nitidifolium,(Cuatrec.) D.C. Daly,Burseraceae,tpl, ,
Protium nodulosum,Protium nodulosum,,1,Accepted,Protium nodulosum,Swart,Burseraceae,tpl;tropicos, ,
Protium obtusifolium,Protium obtusifolium,,1,No opinion,,,,tpl, ,
