"","binomial"
"9404","Lithraea molleoides"
"9405","Litsea accedens"
"9406","Litsea accedentoides"
"9407","Litsea albayana"
"9408","Litsea amara"
"9409","Litsea angulata"
"9410","Litsea artocarpifolia"
"9411","Litsea baviensis"
"9412","Litsea baviensis"
"9413","Litsea baviensis"
"9414","Litsea baviensis"
"9415","Litsea bindoniana"
"9416","Litsea bindoniana"
"9417","Litsea brachystachya"
"9418","Litsea breviumbellata"
"9419","Litsea calicaris"
"9420","Litsea calophyllantha"
"9421","Litsea castanea"
"9422","Litsea chinensis"
"9423","Litsea confusa"
"9424","Litsea cordata"
"9425","Litsea cordata"
"9426","Litsea costalis"
"9427","Litsea crassifolia"
"9428","Litsea cubeba"
"9429","Litsea curtisii"
"9430","Litsea curtisii"
"9431","Litsea diversifolia"
"9432","Litsea domarensis"
"9433","Litsea elliptica"
"9434","Litsea elliptica"
"9435","Litsea ferruginea"
"9436","Litsea ferruginea"
"9437","Litsea ferruginea"
"9438","Litsea firma"
"9439","Litsea firma"
"9440","Litsea firma"
"9441","Litsea firma"
"9442","Litsea fulva"
"9443","Litsea garciae"
"9444","Litsea glutinosa"
"9445","Litsea glutinosa"
"9446","Litsea gracilipes"
"9447","Litsea grandis"
"9448","Litsea grandis"
"9449","Litsea grandis"
"9450","Litsea indet"
"9451","Litsea irianensis"
"9452","Litsea lancilimba"
"9453","Litsea lancilimba"
"9454","Litsea lancilimba"
"9455","Litsea leefeana"
"9456","Litsea leefeana"
"9457","Litsea leefeana"
"9458","Litsea leefeana"
"9459","Litsea leytensis"
"9460","Litsea machilifolia"
"9461","Litsea machilifolia"
"9462","Litsea mappacea"
"9463","Litsea megacarpa"
"9464","Litsea monopetala"
"9465","Litsea monopetala"
"9466","Litsea monopetala"
"9467","Litsea monopetala"
"9468","Litsea monopetala"
"9469","Litsea monopetala"
"9470","Litsea monticola"
"9471","Litsea myristicaefolia"
"9472","Litsea nidularis"
"9473","Litsea nidularis"
"9474","Litsea noronhae"
"9475","Litsea oppositifolia"
"9476","Litsea petiolata"
"9477","Litsea polyantha"
"9478","Litsea resinosa"
"9479","Litsea resinosa"
"9480","Litsea reticulata"
"9481","Litsea reticulata"
"9482","Litsea reticulata"
"9483","Litsea robusta"
"9484","Litsea robusta"
"9485","Litsea sebifera"
"9486","Litsea teysmanni"
"9487","Litsea teysmanni"
"9488","Litsea tomentosa"
"9489","Litsea tomentosa"
"9490","Litsea umbellata"
"9491","Litsea vang"
"9492","Litsea velutina"
"9493","Livistona rotundifolia"
"9494","Loesenera kalantha"
"9495","Lomatia fraxinifolia"
"9496","Lomatia hirsuta"
"9497","Lomatia indet"
"9498","Lonchocarpus araripensis"
"9499","Lonchocarpus campestris"
"9500","Lonchocarpus capassa"
"9501","Lonchocarpus castilloi"
"9502","Lonchocarpus constrictus"
"9503","Lonchocarpus costaricensis"
"9504","Lonchocarpus eriocarinalis"
"9505","Lonchocarpus hedyosmus"
"9506","Lonchocarpus hedyosmus"
"9507","Lonchocarpus hedyosmus"
"9508","Lonchocarpus heptaphyllus"
"9509","Lonchocarpus heptaphyllus"
"9510","Lonchocarpus heptaphyllus"
"9511","Lonchocarpus heptaphyllus"
"9512","Lonchocarpus hondurensis"
"9513","Lonchocarpus hylobius"
"9514","Lonchocarpus indet"
"9515","Lonchocarpus lilloi"
"9516","Lonchocarpus margaritensis"
"9517","Lonchocarpus minimiflorus"
"9518","Lonchocarpus muehlbergianus"
"9519","Lonchocarpus muehlbergianus"
"9520","Lonchocarpus muehlbergianus"
"9521","Lonchocarpus nelsii"
"9522","Lonchocarpus parviflorus"
"9523","Lonchocarpus peninsularis"
"9524","Lonchocarpus sericeus"
"9525","Lonchocarpus sericeus"
"9526","Lonchocarpus sericeus"
"9527","Lonchocarpus sericeus"
"9528","Lonchocarpus sericeus"
"9529","Lonchocarpus stramineus"
"9530","Lonchocarpus unifoliolatus"
"9531","Lonchocarpus velutinus"
"9532","Lophira alata"
"9533","Lophira alata"
"9534","Lophira alata"
"9535","Lophira alata"
"9536","Lophira alata"
"9537","Lophira alata"
"9538","Lophira alata"
"9539","Lophira alata"
"9540","Lophira alata"
"9541","Lophira alata"
"9542","Lophira alata"
"9543","Lophira alata"
"9544","Lophira alata"
"9545","Lophira alata"
"9546","Lophira alata"
"9547","Lophira alata"
"9548","Lophira alata"
"9549","Lophira alata"
"9550","Lophira alata"
"9551","Lophira alata"
"9552","Lophira alata"
"9553","Lophira alata"
"9554","Lophira alata"
"9555","Lophira alata"
"9556","Lophira alata"
"9557","Lophira alata"
"9558","Lophira alata"
"9559","Lophira alata"
"9560","Lophira alata"
"9561","Lophira alata"
"9562","Lophira lanceolata"
"9563","Lophopetalum beccarianum"
"9564","Lophopetalum javanum"
"9565","Lophopetalum javanum"
"9566","Lophopetalum ledermannii"
"9567","Lophopetalum littorale"
"9568","Lophopetalum maingayi"
"9569","Lophopetalum micranthum"
"9570","Lophopetalum oblongum"
"9571","Lophopetalum pachyphyllum"
"9572","Lophopetalum reflexum"
"9573","Lophopetalum subobovatum"
"9574","Lophopetalum torricellense"
"9575","Lophopetalum toxicum"
"9576","Lophopetalum wallichii"
"9577","Lophopetalum wightianum"
"9578","Lophostemon confertus"
"9579","Lophostemon confertus"
"9580","Lophostemon confertus"
"9581","Lophostemon confertus"
"9582","Lophostemon confertus"
"9583","Lophostemon grandiflorus"
"9584","Lophostemon grandiflorus"
"9585","Lophostemon suaveolens"
"9586","Lophostemon suaveolens"
"9587","Lophostemon suaveolens"
"9588","Lophostemon suaveolens"
"9589","Lophostemon suaveolens"
"9590","Lophostemon suaveolens"
"9591","Loreya arborescens"
"9592","Loreya mespiloides"
"9593","Loropetalum chinense"
"9594","Lotus scoparius"
"9595","Lovoa swynnertonii"
"9596","Lovoa swynnertonii"
"9597","Lovoa trichilioides"
"9598","Lovoa trichilioides"
"9599","Lovoa trichilioides"
"9600","Lovoa trichilioides"
"9601","Lovoa trichilioides"
"9602","Lovoa trichilioides"
"9603","Lovoa trichilioides"
"9604","Lovoa trichilioides"
"9605","Lovoa trichilioides"
"9606","Lovoa trichilioides"
"9607","Lovoa trichilioides"
"9608","Lovoa trichilioides"
"9609","Lovoa trichilioides"
"9610","Lovoa trichilioides"
"9611","Lovoa trichilioides"
"9612","Lovoa trichilioides"
"9613","Lovoa trichilioides"
"9614","Lovoa trichilioides"
"9615","Lovoa trichilioides"
"9616","Loxopterygium huasango"
"9617","Loxopterygium sagotii"
"9618","Loxopterygium sagotii"
"9619","Loxopterygium sagotii"
"9620","Ludia indet"
"9621","Ludia indet"
"9622","Luehea candida"
"9623","Luehea cymulosa"
"9624","Luehea divaricata"
"9625","Luehea divaricata"
"9626","Luehea divaricata"
"9627","Luehea indet"
"9628","Luehea paniculata"
"9629","Luehea seemannii"
"9630","Lueheopsis duckeana"
"9631","Lueheopsis duckeana"
"9632","Lueheopsis duckeana"
"9633","Lueheopsis duckeana"
"9634","Lueheopsis duckeana"
"9635","Lueheopsis rosea"
"9636","Lueheopsis rugosa"
"9637","Lueheopsis rugosa"
"9638","Lueheopsis rugosa"
"9639","Lumnitzera littorea"
"9640","Lumnitzera littorea"
"9641","Lumnitzera littorea"
"9642","Lumnitzera littorea"
"9643","Lumnitzera racemosa"
"9644","Lunania mexicana"
"9645","Lunania parviflora"
"9646","Lycianthes banahaensis"
"9647","Lysicarpus angustifolius"
"9648","Lysicarpus angustifolius"
"9649","Lysidice rhodostegia"
"9650","Lysiloma bahamensis"
"9651","Lysiloma indet"
"9652","Lysiloma latisiliqua"
"9653","Lysiloma latisiliquum"
"9654","Lysiloma microphyllum"
"9655","Mabea biglandulosa"
"9656","Mabea nitida"
"9657","Mabea nitida"
"9658","Mabea nitida"
"9659","Mabea piriri"
"9660","Mabea piriri"
"9661","Mabea piriri"
"9662","Mabea speciosa"
"9663","Mabea speciosa"
"9664","Mabea subserrulata"
"9665","Mabea subsessilis"
"9666","Maburea trinervis"
"9667","Macadamia hildebrandii"
"9668","Macadamia ternifolia"
"9669","Macadamia whelanii"
"9670","Macadamia whelanii"
"9671","Macaranga aleuritoides"
"9672","Macaranga aleuritoides"
"9673","Macaranga beccariana"
"9674","Macaranga bicolor"
"9675","Macaranga brevipetiolata"
"9676","Macaranga capensis"
"9677","Macaranga capensis"
"9678","Macaranga capensis"
"9679","Macaranga celebica"
"9680","Macaranga conglomerata"
"9681","Macaranga conglomerata"
"9682","Macaranga conifera"
"9683","Macaranga denticulata"
"9684","Macaranga denticulata"
"9685","Macaranga denticulata"
"9686","Macaranga denticulata"
"9687","Macaranga diepenhorstii"
"9688","Macaranga gigantea"
"9689","Macaranga gigantea"
"9690","Macaranga hispida"
"9691","Macaranga hosei"
"9692","Macaranga hosei"
"9693","Macaranga hosei"
"9694","Macaranga hullettii"
"9695","Macaranga hypoleuca"
"9696","Macaranga hypoleuca"
"9697","Macaranga hypoleuca"
"9698","Macaranga inamoena"
"9699","Macaranga indet"
"9700","Macaranga inermis"
"9701","Macaranga involucrata"
"9702","Macaranga javanica"
"9703","Macaranga kilimandscharica"
"9704","Macaranga kingii"
"9705","Macaranga leonardii"
"9706","Macaranga longestipulata"
"9707","Macaranga lowii"
"9708","Macaranga lowii"
"9709","Macaranga maingayi"
"9710","Macaranga mappa"
"9711","Macaranga mellifera"
"9712","Macaranga myriantha"
"9713","Macaranga papuana"
"9714","Macaranga populifolia"
"9715","Macaranga pruinosa"
"9716","Macaranga pseudopruinosa"
"9717","Macaranga puncticulata"
"9718","Macaranga rhizinoides"
"9719","Macaranga sampsoni"
"9720","Macaranga sampsoni"
"9721","Macaranga sampsonii"
"9722","Macaranga semiglobosa"
"9723","Macaranga tanarius"
"9724","Macaranga tanarius"
"9725","Macaranga trichocarpa"
"9726","Macaranga triloba"
"9727","Macaranga triloba"
"9728","Macarisia pyramidata"
"9729","Macbrideina peruviana"
"9730","Machaerium aculeatum"
"9731","Machaerium acutifolium"
"9732","Machaerium allemanii"
"9733","Machaerium allemanii"
"9734","Machaerium allemanii"
"9735","Machaerium brasiliense"
"9736","Machaerium firmum"
"9737","Machaerium firmum"
"9738","Machaerium firmum"
"9739","Machaerium firmum"
"9740","Machaerium firmum"
"9741","Machaerium firmum"
"9742","Machaerium fulvovenosum"
"9743","Machaerium hirtum"
"9744","Machaerium incorruptibile"
"9745","Machaerium incorruptibile"
"9746","Machaerium incorruptibile"
"9747","Machaerium indet"
"9748","Machaerium lunatum"
"9749","Machaerium millei"
"9750","Machaerium minutiflorum"
"9751","Machaerium opacum"
"9752","Machaerium scleroxylon"
"9753","Machaerium scleroxylon"
"9754","Machaerium scleroxylon"
"9755","Machaerium scleroxylon"
"9756","Machaerium villosum"
"9757","Machaerium villosum"
"9758","Machaerium villosum"
"9759","Mackinlaya confusa"
"9760","Maclura indet"
"9761","Maclura javanica"
"9762","Maclura pomifera"
"9763","Maclura regia"
"9764","Maclura tinctoria"
"9765","Maclura tinctoria"
"9766","Maclura tinctoria"
"9767","Maclura tinctoria"
"9768","Maclura tinctoria"
"9769","Maclura tinctoria"
"9770","Maclura tinctoria"
"9771","Maclura tinctoria"
"9772","Maclura tinctoria"
"9773","Maclura tinctoria"
"9774","Maclura tinctoria"
"9775","Maclura tinctoria"
"9776","Maclura tinctoria"
"9777","Maclura tinctoria"
"9778","Maclura tinctoria"
"9779","Maclura tricuspidata"
"9780","Maclura tricuspidata"
"9781","Maclura tricuspidata"
"9782","Maclurodendron porteri"
"9783","Macoubea guianensis"
"9784","Macoubea guianensis"
"9785","Macoubea guianensis"
"9786","Macrocnemum roseum"
"9787","Macrolobium acaciifolium"
"9788","Macrolobium acaciifolium"
"9789","Macrolobium acaciifolium"
"9790","Macrolobium acaciifolium"
"9791","Macrolobium acaciifolium"
"9792","Macrolobium angustifolium"
"9793","Macrolobium angustifolium"
"9794","Macrolobium bifolium"
"9795","Macrolobium bifolium"
"9796","Macrolobium limbatum"
"9797","Macropanax dispermum"
"9798","Madhuca alpina"
"9799","Madhuca betis"
"9800","Madhuca betis"
"9801","Madhuca boerlageana"
"9802","Madhuca burckiana"
"9803","Madhuca coriacea"
"9804","Madhuca crassipes"
"9805","Madhuca cuneata"
"9806","Madhuca curtisii"
"9807","Madhuca elliptica"
"9808","Madhuca glaberrima"
"9809","Madhuca hainanensis"
"9810","Madhuca hainanensis"
"9811","Madhuca hainanensis"
"9812","Madhuca kingiana"
"9813","Madhuca korthalsii"
"9814","Madhuca lancifolia"
"9815","Madhuca latifolia"
"9816","Madhuca latifolia"
"9817","Madhuca laurifolia"
"9818","Madhuca leucodermis"
"9819","Madhuca ligulata"
"9820","Madhuca longifolia"
"9821","Madhuca longifolia"
"9822","Madhuca magnifolia"
"9823","Madhuca malaccensis"
"9824","Madhuca malaccensis"
"9825","Madhuca motleyana"
"9826","Madhuca motleyana"
"9827","Madhuca obovatifolia"
"9828","Madhuca ovata"
"9829","Madhuca penangiana"
"9830","Madhuca penicillata"
"9831","Madhuca rupicola"
"9832","Madhuca sarawakensis"
"9833","Madhuca sericea"
"9834","Madhuca sericea"
"9835","Madhuca sessilis"
"9836","Madhuca subquincuncialis"
"9837","Madhuca tomentosa"
"9838","Madhuca utilis"
"9839","Maesa lanceolata"
"9840","Maesopsis eminii"
"9841","Maesopsis eminii"
"9842","Maesopsis eminii"
"9843","Maesopsis eminii"
"9844","Magnolia acuminata"
"9845","Magnolia candollei"
"9846","Magnolia denudata"
"9847","Magnolia dubia"
"9848","Magnolia elegans"
"9849","Magnolia elegans"
"9850","Magnolia elegans"
"9851","Magnolia fraseri"
"9852","Magnolia gigantifolia"
"9853","Magnolia grandiflora"
"9854","Magnolia grandiflora"
"9855","Magnolia grandiflora"
"9856","Magnolia hodgsonii"
"9857","Magnolia indet"
"9858","Magnolia liliifera"
"9859","Magnolia macklottii"
"9860","Magnolia ovata"
"9861","Magnolia ovata"
"9862","Magnolia poasana"
"9863","Magnolia portoricensis"
"9864","Magnolia sororum"
"9865","Magnolia sororum"
"9866","Magnolia splendens"
"9867","Magnolia villosa"
"9868","Magnolia virginiana"
"9869","Magnolia yoroconte"
"9870","Magonia pubescens"
"9871","Mahurea exstipulata"
"9872","Mahurea palustris"
"9873","Mallotus albus"
"9874","Mallotus arboreus"
"9875","Mallotus beccarii"
"9876","Mallotus blumeanus"
"9877","Mallotus cochinchinensis"
"9878","Mallotus discolor"
"9879","Mallotus echinatus"
"9880","Mallotus floribundus"
"9881","Mallotus macrostachyus"
"9882","Mallotus mollissimus"
"9883","Mallotus mollissimus"
"9884","Mallotus mollissimus"
"9885","Mallotus multiglandulosus"
"9886","Mallotus muticus"
"9887","Mallotus muticus"
"9888","Mallotus muticus"
"9889","Mallotus paniculatus"
"9890","Mallotus paniculatus"
"9891","Mallotus peltatus"
"9892","Mallotus penangensis"
"9893","Mallotus philippensis"
"9894","Mallotus philippensis"
"9895","Mallotus philippensis"
"9896","Mallotus philippinensis"
"9897","Mallotus philippinensis"
"9898","Mallotus polyadenos"
"9899","Mallotus stipularis"
"9900","Mallotus subpeltatus"
"9901","Mallotus sumatranus"
"9902","Malmea cuspidata"
"9903","Malouetia cestroides"
"9904","Malouetia duckei"
"9905","Malouetia naias"
"9906","Malus baccata"
"9907","Malus pumila"
"9908","Malus sylvestris"
"9909","Malus sylvestris"
"9910","Malus sylvestris"
"9911","Mammea africana"
"9912","Mammea africana"
"9913","Mammea africana"
"9914","Mammea africana"
"9915","Mammea africana"
"9916","Mammea africana"
"9917","Mammea africana"
"9918","Mammea africana"
"9919","Mammea africana"
"9920","Mammea africana"
"9921","Mammea africana"
"9922","Mammea africana"
"9923","Mammea africana"
"9924","Mammea africana"
"9925","Mammea africana"
"9926","Mammea africana"
"9927","Mammea americana"
"9928","Mammea americana"
"9929","Mammea bongo"
"9930","Mammea bongo"
"9931","Mammea glauca"
"9932","Mammea indet"
"9933","Mammea touriga"
"9934","Mammea touriga"
"9935","Mangifera altissima"
"9936","Mangifera caesia"
"9937","Mangifera caesia"
"9938","Mangifera caloneura"
"9939","Mangifera duperreana"
"9940","Mangifera foetida"
"9941","Mangifera foetida"
"9942","Mangifera foetida"
"9943","Mangifera foetida"
"9944","Mangifera gedebi"
"9945","Mangifera griffithii"
"9946","Mangifera indica"
"9947","Mangifera indica"
"9948","Mangifera indica"
"9949","Mangifera indica"
"9950","Mangifera indica"
"9951","Mangifera indica"
"9952","Mangifera lagenifera"
"9953","Mangifera lagenifera"
"9954","Mangifera laurina"
"9955","Mangifera minor"
"9956","Mangifera minor"
"9957","Mangifera monandra"
"9958","Mangifera odorata"
"9959","Mangifera odorata"
"9960","Mangifera pajang"
"9961","Mangifera salomonensis"
"9962","Mangifera similis"
"9963","Mangifera similis"
"9964","Mangifera sylvatica"
"9965","Manglietia fordiana"
"9966","Manglietia fordiana"
"9967","Manglietia glauca"
"9968","Manglietia glauca"
"9969","Manglietia hainanensis"
"9970","Manglietia hainanensis"
"9971","Manglietia insignis"
"9972","Manilkara bidentata"
"9973","Manilkara bidentata"
"9974","Manilkara bidentata"
"9975","Manilkara bidentata"
"9976","Manilkara bidentata"
"9977","Manilkara bidentata"
"9978","Manilkara bidentata"
"9979","Manilkara bidentata"
"9980","Manilkara bidentata"
"9981","Manilkara bidentata"
"9982","Manilkara bidentata"
"9983","Manilkara bidentata"
"9984","Manilkara bidentata"
"9985","Manilkara bidentata"
"9986","Manilkara bidentata"
"9987","Manilkara cavalcantei"
"9988","Manilkara celebica"
"9989","Manilkara chicle"
"9990","Manilkara cuneifolia"
"9991","Manilkara fasciculata"
"9992","Manilkara fasciculata"
"9993","Manilkara fouilloyana"
"9994","Manilkara hexandra"
"9995","Manilkara huberi"
"9996","Manilkara huberi"
"9997","Manilkara huberi"
"9998","Manilkara huberi"
"9999","Manilkara huberi"
"10000","Manilkara huberi"
"10001","Manilkara huberi"
"10002","Manilkara huberi"
"10003","Manilkara huberi"
"10004","Manilkara huberi"
"10005","Manilkara huberi"
"10006","Manilkara indet"
"10007","Manilkara inundata"
"10008","Manilkara kanosiensis"
"10009","Manilkara kanosiensis"
"10010","Manilkara kauki"
"10011","Manilkara lacera"
"10012","Manilkara littoralis"
"10013","Manilkara littoralis"
"10014","Manilkara mochisia"
"10015","Manilkara obovata"
"10016","Manilkara obovata"
"10017","Manilkara obovata"
"10018","Manilkara obovata"
"10019","Manilkara obovata"
"10020","Manilkara obovata"
"10021","Manilkara obovata"
"10022","Manilkara obovata"
"10023","Manilkara paraensis"
"10024","Manilkara salzmannii"
"10025","Manilkara venulosa"
"10026","Manilkara zapota"
"10027","Maniltoa grandiflora"
"10028","Maniltoa indet"
"10029","Maniltoa minor"
"10030","Maniltoa plurijuga"
"10031","Maniltoa polyandra"
"10032","Maniltoa psilogyne"
"10033","Mansonia altissima"
"10034","Mansonia altissima"
"10035","Mansonia altissima"
"10036","Mansonia altissima"
"10037","Mansonia altissima"
"10038","Mansonia altissima"
"10039","Mansonia altissima"
"10040","Mansonia altissima"
"10041","Mansonia altissima"
"10042","Mansonia altissima"
"10043","Mansonia altissima"
"10044","Mansonia altissima"
"10045","Mansonia altissima"
"10046","Mansonia altissima"
"10047","Mansonia altissima"
"10048","Mansonia altissima"
"10049","Mansonia altissima"
"10050","Mansonia altissima"
"10051","Mansonia altissima"
"10052","Mansonia altissima"
"10053","Mansonia altissima"
"10054","Mansonia altissima"
"10055","Mansonia altissima"
"10056","Mansonia altissima"
"10057","Mansonia gagei"
"10058","Mappia longipes"
"10059","Maprounea guianensis"
"10060","Maprounea guianensis"
"10061","Maprounea guianensis"
"10062","Maprounea guianensis"
"10063","Maprounea guianensis"
"10064","Maquira calophylla"
"10065","Maquira coriacea"
"10066","Maquira coriacea"
"10067","Maquira coriacea"
"10068","Maquira coriacea"
"10069","Maquira coriacea"
"10070","Maquira guianensis"
"10071","Maquira guianensis"
"10072","Maquira sclerophylla"
"10073","Maquira sclerophylla"
"10074","Maquira sclerophylla"
"10075","Maquira sclerophylla"
"10076","Maranthes corymbosa"
"10077","Maranthes corymbosa"
"10078","Maranthes corymbosa"
"10079","Maranthes corymbosa"
"10080","Maranthes corymbosa"
"10081","Maranthes corymbosa"
"10082","Maranthes corymbosa"
"10083","Maranthes corymbosa"
"10084","Maranthes corymbosa"
"10085","Maranthes glabra"
"10086","Maranthes glabra"
"10087","Maranthes goetzeniana"
"10088","Maranthes goetzeniana"
"10089","Maranthes kerstingii"
